participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.treatment,player.contribution,player.signal,player.hypothetical_points,player.points,player.payoff,group.id_in_subsession,group.total_contribution,group.individual_share,group.efficiency_rate,subsession.round_number,subsession.paying_game,subsession.game_number,subsession.game_round,subsession.mpcr_order,subsession.varied_mpcr_game,subsession.treatment,subsession.signalVariance,subsession.app_label,session.code,session.label,session.experimenter_name,session.time_scheduled,session.time_started,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,3,3,6.00,0.65,18.85,18.85,0.94,1,27.00,14.85,0.55,18,1,3,2,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,2.00,0.75,20.10,20.10,1.01,2,22.00,12.10,0.55,18,1,3,2,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,0.00,0.55,22.10,22.10,1.11,2,22.00,12.10,0.55,18,1,3,2,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,6.00,0.35,12.25,12.25,0.61,3,15.00,8.25,0.55,18,1,3,2,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,4,3,7.00,0.35,12.35,12.35,0.62,4,17.00,9.35,0.55,18,1,3,2,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,5.00,0.45,19.85,19.85,0.99,1,27.00,14.85,0.55,18,1,3,2,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,0.00,0.35,18.80,18.80,0.94,1,16.00,8.80,0.55,19,1,3,3,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,2.00,0.75,12.95,12.95,0.65,2,9.00,4.95,0.55,19,1,3,3,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,3.00,0.75,15.25,15.25,0.76,3,15.00,8.25,0.55,19,1,3,3,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,5.00,0.65,17.10,17.10,0.86,4,22.00,12.10,0.55,19,1,3,3,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,4.00,0.55,18.10,18.10,0.91,4,22.00,12.10,0.55,19,1,3,3,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,8.00,0.35,10.80,10.80,0.54,1,16.00,8.80,0.55,19,1,3,3,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,1.00,0.45,13.95,13.95,0.70,2,9.00,4.95,0.55,19,1,3,3,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,1.00,0.35,17.25,17.25,0.86,3,15.00,8.25,0.55,19,1,3,3,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,10.00,0.65,8.25,8.25,0.41,3,15.00,8.25,0.55,19,1,3,3,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,9.00,0.65,13.10,13.10,0.66,4,22.00,12.10,0.55,19,1,3,3,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,3,3,1.00,0.65,17.80,17.80,0.89,1,16.00,8.80,0.55,19,1,3,3,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,0.00,0.75,14.95,14.95,0.75,2,9.00,4.95,0.55,19,1,3,3,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,6.00,0.55,8.95,8.95,0.45,2,9.00,4.95,0.55,19,1,3,3,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,1.00,0.35,17.25,17.25,0.86,3,15.00,8.25,0.55,19,1,3,3,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,4,3,4.00,0.35,18.10,18.10,0.91,4,22.00,12.10,0.55,19,1,3,3,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,7.00,0.45,11.80,11.80,0.59,1,16.00,8.80,0.55,19,1,3,3,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,8.00,0.35,20.70,20.70,1.04,1,34.00,18.70,0.55,20,1,3,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,3.00,0.75,14.70,14.70,0.74,2,14.00,7.70,0.55,20,1,3,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,3.00,0.75,16.35,16.35,0.82,3,17.00,9.35,0.55,20,1,3,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,4.00,0.65,11.50,11.50,0.58,4,10.00,5.50,0.55,20,1,3,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,2.00,0.55,13.50,13.50,0.68,4,10.00,5.50,0.55,20,1,3,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,7.00,0.35,21.70,21.70,1.09,1,34.00,18.70,0.55,20,1,3,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,7.00,0.45,10.70,10.70,0.54,2,14.00,7.70,0.55,20,1,3,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,4.00,0.35,15.35,15.35,0.77,3,17.00,9.35,0.55,20,1,3,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,9.00,0.65,10.35,10.35,0.52,3,17.00,9.35,0.55,20,1,3,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,1.00,0.65,14.50,14.50,0.73,4,10.00,5.50,0.55,20,1,3,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,3,3,9.00,0.65,19.70,19.70,0.99,1,34.00,18.70,0.55,20,1,3,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,4.00,0.75,13.70,13.70,0.69,2,14.00,7.70,0.55,20,1,3,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,0.00,0.55,17.70,17.70,0.89,2,14.00,7.70,0.55,20,1,3,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,1.00,0.35,18.35,18.35,0.92,3,17.00,9.35,0.55,20,1,3,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,4,3,3.00,0.35,12.50,12.50,0.63,4,10.00,5.50,0.55,20,1,3,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,10.00,0.45,18.70,18.70,0.94,1,34.00,18.70,0.55,20,1,3,4,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,1.00,0.35,14.50,14.50,0.73,1,10.00,5.50,0.55,21,1,3,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,1.00,0.75,15.05,15.05,0.75,2,11.00,6.05,0.55,21,1,3,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,3.00,0.75,15.25,15.25,0.76,3,15.00,8.25,0.55,21,1,3,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,8.00,0.65,15.20,15.20,0.76,4,24.00,13.20,0.55,21,1,3,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,1.00,0.55,22.20,22.20,1.11,4,24.00,13.20,0.55,21,1,3,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,0.00,0.35,15.50,15.50,0.78,1,10.00,5.50,0.55,21,1,3,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,0.00,0.45,16.05,16.05,0.80,2,11.00,6.05,0.55,21,1,3,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,4.00,0.35,14.25,14.25,0.71,3,15.00,8.25,0.55,21,1,3,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,0.00,0.65,18.25,18.25,0.91,3,15.00,8.25,0.55,21,1,3,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,5.00,0.65,18.20,18.20,0.91,4,24.00,13.20,0.55,21,1,3,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,3,3,3.00,0.65,12.50,12.50,0.63,1,10.00,5.50,0.55,21,1,3,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,2.00,0.75,14.05,14.05,0.70,2,11.00,6.05,0.55,21,1,3,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,8.00,0.55,8.05,8.05,0.40,2,11.00,6.05,0.55,21,1,3,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,8.00,0.35,10.25,10.25,0.51,3,15.00,8.25,0.55,21,1,3,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,4,3,10.00,0.35,13.20,13.20,0.66,4,24.00,13.20,0.55,21,1,3,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,6.00,0.45,9.50,9.50,0.48,1,10.00,5.50,0.55,21,1,3,5,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,4.00,0.35,12.60,12.60,0.63,1,12.00,6.60,0.55,22,1,3,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,4.00,0.75,15.90,15.90,0.80,2,18.00,9.90,0.55,22,1,3,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,8.00,0.75,14.65,14.65,0.73,3,23.00,12.65,0.55,22,1,3,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,10.00,0.65,12.10,12.10,0.61,4,22.00,12.10,0.55,22,1,3,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,4.00,0.55,18.10,18.10,0.91,4,22.00,12.10,0.55,22,1,3,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,4.00,0.35,12.60,12.60,0.63,1,12.00,6.60,0.55,22,1,3,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,10.00,0.45,9.90,9.90,0.50,2,18.00,9.90,0.55,22,1,3,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,7.00,0.35,15.65,15.65,0.78,3,23.00,12.65,0.55,22,1,3,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,6.00,0.65,16.65,16.65,0.83,3,23.00,12.65,0.55,22,1,3,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,0.00,0.65,22.10,22.10,1.11,4,22.00,12.10,0.55,22,1,3,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,3,3,0.00,0.65,16.60,16.60,0.83,1,12.00,6.60,0.55,22,1,3,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,3.00,0.75,16.90,16.90,0.85,2,18.00,9.90,0.55,22,1,3,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,1.00,0.55,18.90,18.90,0.95,2,18.00,9.90,0.55,22,1,3,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,2.00,0.35,20.65,20.65,1.03,3,23.00,12.65,0.55,22,1,3,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,4,3,8.00,0.35,14.10,14.10,0.71,4,22.00,12.10,0.55,22,1,3,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,4.00,0.45,12.60,12.60,0.63,1,12.00,6.60,0.55,22,1,3,6,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,1.00,0.35,17.80,17.80,0.89,1,16.00,8.80,0.55,23,1,3,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,3.00,0.75,24.05,24.05,1.20,2,31.00,17.05,0.55,23,1,3,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,2.00,0.75,16.25,16.25,0.81,3,15.00,8.25,0.55,23,1,3,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,7.00,0.65,17.30,17.30,0.87,4,26.00,14.30,0.55,23,1,3,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,7.00,0.55,17.30,17.30,0.87,4,26.00,14.30,0.55,23,1,3,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,9.00,0.35,9.80,9.80,0.49,1,16.00,8.80,0.55,23,1,3,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,8.00,0.45,19.05,19.05,0.95,2,31.00,17.05,0.55,23,1,3,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,10.00,0.35,8.25,8.25,0.41,3,15.00,8.25,0.55,23,1,3,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,0.00,0.65,18.25,18.25,0.91,3,15.00,8.25,0.55,23,1,3,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,8.00,0.65,16.30,16.30,0.82,4,26.00,14.30,0.55,23,1,3,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,3,3,4.00,0.65,14.80,14.80,0.74,1,16.00,8.80,0.55,23,1,3,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,10.00,0.75,17.05,17.05,0.85,2,31.00,17.05,0.55,23,1,3,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,10.00,0.55,17.05,17.05,0.85,2,31.00,17.05,0.55,23,1,3,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,3.00,0.35,15.25,15.25,0.76,3,15.00,8.25,0.55,23,1,3,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,4,3,4.00,0.35,20.30,20.30,1.02,4,26.00,14.30,0.55,23,1,3,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,2.00,0.45,16.80,16.80,0.84,1,16.00,8.80,0.55,23,1,3,7,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,2.00,0.35,15.70,15.70,0.79,1,14.00,7.70,0.55,24,1,3,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,8.00,0.75,13.00,13.00,0.65,2,20.00,11.00,0.55,24,1,3,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,0.00,0.75,13.30,13.30,0.67,3,6.00,3.30,0.55,24,1,3,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,4.00,0.65,15.35,15.35,0.77,4,17.00,9.35,0.55,24,1,3,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,9.00,0.55,10.35,10.35,0.52,4,17.00,9.35,0.55,24,1,3,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,6.00,0.35,11.70,11.70,0.59,1,14.00,7.70,0.55,24,1,3,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,1.00,0.45,20.00,20.00,1.00,2,20.00,11.00,0.55,24,1,3,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,4.00,0.35,9.30,9.30,0.47,3,6.00,3.30,0.55,24,1,3,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,1.00,0.65,12.30,12.30,0.62,3,6.00,3.30,0.55,24,1,3,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
